id,name,date,is_hazardous,diameter_min_km,diameter_max_km,velocity_km_s,miss_distance_km,diameter_km,log_diameter,log_velocity,log_miss_distance,astrorisk_score,uncertainty_ratio,event_id
54376265,(2023 OV4),2025-05-25,False,0.0216050351,0.0483103272,3.5322477719,70414875.20291148,0.03230706292513271,-1.4907025210895612,0.5480511598653928,7.847664413916689,-11.223669657454588,1.236067974561782,54376265_2025-05-25
54423509,(2024 CC),2025-05-25,False,0.0244655496,0.0547066321,8.4908342853,10174904.423814598,0.03658452980552712,-1.4367025210801498,0.9289503648899393,7.007530338447148,-9.459737171907719,1.2360679760242623,54423509_2025-05-25
54532949,(2025 KQ),2025-05-25,False,0.0268259417,0.0599846292,9.8740985001,7725487.590149437,0.040114139225656056,-1.3967025214255437,0.9944974552594448,6.887925899233274,-9.089038552991015,1.2360679728306871,54532949_2025-05-25
54532945,(2025 KM),2025-05-25,False,0.0062023315,0.0138688349,3.5530015761,1545295.552698236,0.009274648864974314,-2.0327025189592405,0.5505954001532205,6.189011554719056,-11.185928311290336,1.236067965150396,54532945_2025-05-25
54533092,(2025 KM1),2025-05-25,True,0.1557955241,0.3483693825,16.8274765084,19428788.961347498,0.23296864709007706,-0.6327025221866064,1.226018992945263,7.288445730924253,-6.734515311593546,1.2360679768488496,54533092_2025-05-25
54533907,(2025 KZ8),2025-05-25,False,0.0262153087,0.0586192124,10.4812139412,7004325.880492916,0.03920102994586836,-1.4067025213122089,1.02041158584198,6.845366343694596,-9.024650735947262,1.2360679764336784,54533907_2025-05-25
54534236,(2025 LE),2025-05-25,False,0.0219055911,0.0489823908,11.6124467725,3860974.703023353,0.03275649895769085,-1.4847025208668714,1.064923736352046,6.586696956150504,-8.910957046047026,1.2360679724544479,54534236_2025-05-25
2154276,154276 (2002 SY50),2025-05-15,True,0.7990150812,1.7866520367,22.9393969732,10540965.594653184,1.194806227879649,0.07729747771694635,1.3605819970608681,7.022880395812189,-4.069823968539614,1.2360679774568357,2154276_2025-05-15
3278078,(2005 JU81),2025-05-15,True,0.1165614595,0.2606393469,19.0568167503,49057849.23845146,0.17430003636772656,-0.758702522025229,1.2800503578346771,7.690708504238336,-7.406715354644669,1.2360679755935382,3278078_2025-05-15
3669249,(2014 HB124),2025-05-15,False,0.0661538275,0.1479244553,29.8512072488,72597042.57764003,0.09892304533801849,-1.0047025219451196,1.4749618996507632,7.860918928986971,-7.925102695520803,1.2360679762088327,3669249_2025-05-15
3671001,(2014 JA31),2025-05-15,False,0.0557898221,0.1247498347,14.6166030275,11616037.612554345,0.08342524249240997,-1.078702521785644,1.1648464521165598,7.065058009597268,-7.971472670721081,1.2360679758538469,3671001_2025-05-15
3672457,(2014 KC39),2025-05-15,False,0.058150704,0.130028927,9.1101398502,63210537.85285599,0.08695558432564643,-1.0607025216846921,0.9595250439046554,7.800789485716683,-9.063846962961449,1.2360679739387712,3672457_2025-05-15
3764838,(2016 WR8),2025-05-15,False,0.0088014652,0.0196806745,11.7114583425,31244993.146536026,0.013161260263526339,-1.8807025193303488,1.0686109779680957,7.494780433742684,-10.999666035797539,1.2360679647285546,3764838_2025-05-15
3989263,(2020 BP11),2025-05-15,False,0.0116025908,0.0259441818,11.8763535779,66664526.22486017,0.017349920030542143,-1.7607025201206383,1.0746831187563144,7.82389479698949,-10.956636119838777,1.23606797168036,3989263_2025-05-15
54016782,(2020 HM7),2025-05-15,False,0.0183888672,0.0411187571,22.4082922528,60473577.86119938,0.027497770159432146,-1.5607025208346468,1.3504087599976835,7.781565663982312,-9.762855706490885,1.2360679714078964,54016782_2025-05-15
54139088,(2021 GM26),2025-05-15,False,0.0195233786,0.0436556017,2.3905409127,13884825.355407324,0.02919426039480883,-1.5347025211693797,0.3784961808078935,7.142540421525247,-10.9896556234176,1.2360679711652574,54139088_2025-05-15
54219282,(2021 VK10),2025-05-15,False,0.0164647438,0.0368162863,20.6858417012,33203439.09080849,0.02462053455140546,-1.6087025203066534,1.315673196915984,7.521183068668149,-9.71594423575614,1.2360679658066225,54219282_2025-05-15
54278350,(2022 JQ1),2025-05-15,False,0.0152249185,0.0340439527,10.1163565174,39616353.02480561,0.02276656331718415,-1.642702520618607,1.0050241262135515,7.597874493057568,-10.515933802486286,1.2360679682057543,54278350_2025-05-15
54358378,(2023 JF2),2025-05-15,False,0.0318093633,0.0711278987,17.6449926776,54490940.253014505,0.047566092655524035,-1.3227025215758492,1.2466214824729704,7.736324301814418,-9.211188901596024,1.236067974878114,54358378_2025-05-15
54383809,(2023 RY15),2025-05-15,False,0.0067383719,0.0150674576,13.3167924011,26546995.592066858,0.010076216199361814,-1.9967025183661615,1.1243996294727423,7.424015377710594,-11.165323673863593,1.2360679552865292,54383809_2025-05-15
54492233,(2024 TK20),2025-05-15,False,0.1420872067,0.317716653,14.8837579791,13979193.26258096,0.21246993139464035,-0.6727025221309938,1.1727125994607226,7.1454821090549485,-6.818164476526485,1.2360679772332608,54492233_2025-05-15
54533502,(2025 KR4),2025-05-15,False,0.0166937912,0.0373284519,4.974737853,3739849.436585565,0.024963040316392616,-1.6027025201255773,0.696770200267325,6.572854118196122,-9.987421278038205,1.2360679685746399,54533502_2025-05-15
54533324,(2025 KG3),2025-05-15,False,0.0206326484,0.0461360043,8.8767958947,10009441.594982589,0.03085300561214074,-1.5107025204278126,0.9482562342115837,7.000409849808768,-9.636004942669038,1.2360679677163113,54533324_2025-05-15
2192559,192559 (1998 VO),2026-04-14,True,0.2180494405,0.4875733714,17.59871357,48958074.9988941,0.3260599650930312,-0.48670252214810467,1.245480922937675,7.689824333283878,-6.658970053852841,1.2360679768696459,2192559_2026-04-14
3179348,(2004 GD),2026-04-14,False,0.0483676488,0.1081533507,14.0475049664,19750710.20353792,0.07232650470747798,-1.140702521761758,1.1475991943119215,7.295582716769164,-8.422491893430594,1.2360679764196683,3179348_2026-04-14
3634154,(2013 GM3),2026-04-14,False,0.0146067964,0.0326617897,7.4095082859,260528.056557075,0.021842255199670136,-1.660702521020723,0.869789388038365,5.41585449981135,-8.658383286796788,1.2360679701397908,3634154_2026-04-14
54117602,(2021 CD8),2026-04-14,False,0.0051826869,0.0115888403,2.5198964957,26727463.47621433,0.0077499245679556175,-2.110702518971134,0.40138270259659026,7.42695774474403,-12.956299896464252,1.236067970147532,54117602_2026-04-14
54202339,(2021 TH1),2026-04-14,False,0.0066765941,0.0149293183,14.175270878,36364866.7025027,0.009983836861587934,-2.0007025197350528,1.1515313666647735,7.560681999979126,-11.259726825854738,1.236067964112601,54202339_2026-04-14
54355040,(2023 HK3),2026-04-14,False,0.0067694748,0.0151370059,9.9005317813,19010075.638339236,0.010122725916841832,-1.9947025176693145,0.9956585222263433,7.27898384486376,-11.271774353419016,1.23606797035321,54355040_2026-04-14
54387386,(2023 SS6),2026-04-14,False,0.0220067027,0.0492084832,15.9689232053,34522986.655585095,0.03290769606186894,-1.4827025212063951,1.203275632373962,7.538108360389969,-9.57966465926123,1.2360679719817,54387386_2026-04-14
54432219,(2024 GC),2026-04-14,False,0.0277047973,0.06194981,15.4630106462,52089565.81787348,0.04142833485458368,-1.3827025210721549,1.1892940548980278,7.716750737473251,-9.48627019089366,1.2360679706685023,54432219_2026-04-14
54607523,(2026 FX13),2026-04-14,False,0.0214563071,0.0479777612,11.7533553903,2717636.748944239,0.032084662664233585,-1.493702521135208,1.0701618682680325,6.434191406601076,-8.774975233470634,1.2360679707270412,54607523_2026-04-14
54607524,(2026 GU),2026-04-14,True,0.137010855,0.3063655855,11.3865138722,14763785.426543849,0.20487901505993872,-0.688502522159854,1.0563907795869247,7.1691977246335385,-7.121923731939251,1.2360679770693586,54607524_2026-04-14
54607623,(2026 GX1),2026-04-14,False,0.0113960665,0.0254823795,4.7038896175,5016916.397328263,0.017041094194922952,-1.7685025204268712,0.6724571219478266,6.7004368639375524,-10.661030181322513,1.2360679780513042,54607623_2026-04-14
54607811,(2026 HU),2026-04-14,False,0.0024669195,0.0055161997,4.4402505674,284553.938232472,0.0036889050686923553,-2.4331025091112255,0.6474074784506845,5.4541646006306745,-11.458657171062981,1.236067928602132,54607811_2026-04-14
3669255,(2014 HS124),2025-04-22,False,0.0620233153,0.1386883492,8.8864840109,4169551.321536804,0.0927464889409195,-1.0327025218101165,0.948729963820665,6.62008932378322,-7.820736961572239,1.2360679754955506,3669255_2025-04-22
54016725,(2020 HE5),2025-04-22,False,0.0076657557,0.0171411509,10.9362608632,43596759.96525239,0.011462978461823746,-1.9407025198130188,1.0388688609361865,7.6394542144635755,-11.383824052030258,1.2360679686665732,54016725_2025-04-22
54099644,(2020 XC4),2025-04-22,False,0.0167708462,0.0375007522,6.4005840125,54811157.65026456,0.025078264444145883,-1.6007025206714252,0.80621960240232,7.73886897477449,-10.928537331984124,1.236067973504712,54099644_2025-04-22
54231260,(2021 YC),2025-04-22,False,0.0183888672,0.0411187571,7.3570169337,70811221.72950199,0.027497770159432146,-1.5607025208346468,0.8667017556683565,7.850102087478127,-10.798806138645354,1.2360679714078964,54231260_2025-04-22
54322239,(2022 UW16),2025-04-22,False,0.004411182,0.0098637028,25.2067700237,70350543.93007112,0.006596255623056887,-2.1807025160111895,1.4015171990794268,7.847267459623149,-11.586340609497864,1.2360679465035012,54322239_2025-04-22
54431700,(2024 FP2),2025-04-22,False,0.1467421834,0.3281254972,16.6506428566,12802207.770541232,0.21943074508449947,-0.6587025220279437,1.2214310056338014,7.107284871201229,-6.640530426017458,1.2360679763225684,54431700_2025-04-22
54525372,(2025 FC15),2025-04-22,False,0.0269497646,0.0602615057,3.581199391,10147733.381560534,0.04029929767448259,-1.3947025214848052,0.554028501979163,7.0063690481793595,-10.08241960867545,1.2360679757623265,54525372_2025-04-22
54526556,(2025 GD1),2025-04-22,False,0.0191670368,0.0428587972,5.8900179656,1594303.09684046,0.02866140511447645,-1.5427025207798324,0.7701166194717323,6.202570889689917,-9.290445213085949,1.2360679704227,54526556_2025-04-22
54527179,(2025 HU),2025-04-22,False,0.0084831076,0.0189688053,8.5838317828,1261644.452571001,0.012685204625994422,-1.896702519325009,0.9336811981850472,6.100936982450035,-9.923682144054968,1.2360679683460816,54527179_2025-04-22
54527655,(2025 HT4),2025-04-22,False,0.0291443905,0.0651688382,6.5100351486,23015314.778020926,0.043581028773218705,-1.360702521022142,0.8135833333984911,7.3620169190702125,-9.816957815339656,1.2360679691137544,54527655_2025-04-22
54527282,(2025 HC1),2025-04-22,False,0.0257368254,0.0575492912,14.7802438478,8313661.490749076,0.03848553052132914,-1.4147025212046296,1.1696815992092664,6.919792337262729,-8.824536702458085,1.2360679758270885,54527282_2025-04-22
54527733,(2025 HC5),2025-04-22,False,0.0102933082,0.0230165369,6.2065288043,4098469.519611629,0.015392085888805734,-1.8127025190874784,0.792848775284421,6.612621709579111,-10.465031716272705,1.236067970489138,54527733_2025-04-22
54527734,(2025 HE5),2025-04-22,False,0.0506471459,0.1132504611,19.3394048448,9691033.7934072,0.07573514789431637,-1.1207025215916442,1.2864431048786833,6.986370107992385,-7.775591463009951,1.2360679750839267,54527734_2025-04-22
3485809,(2010 AO60),2025-05-03,False,0.1187284988,0.2654849942,16.5679222764,51908028.38375444,0.1775405159823884,-0.7507025220280579,1.2192680485262497,7.7152345334383305,-7.528806002470005,1.2360679765993403,3485809_2025-05-03
3634275,(2013 GF23),2025-05-03,False,0.0483676488,0.1081533507,16.1809956235,62423130.70577331,0.07232650470747798,-1.140702521761758,1.2090052404241256,7.795345546036235,-8.799442630473258,1.2360679764196683,3634275_2025-05-03
3774574,(2017 JJ2),2025-05-03,False,0.0253837029,0.0567596853,22.9476002368,35156445.67148754,0.03795748922614215,-1.4207025214255273,1.3607372755654392,7.546004961302539,-9.086637974448243,1.2360679763705082,3774574_2025-05-03
54073370,(2020 UX),2025-05-03,False,0.0015723708,0.003515928,7.275686235,61954138.84015952,0.0023512427612014885,-2.6287025100361454,0.8618739617901685,7.792070324681434,-13.954429931209532,1.236067902299642,54073370_2025-05-03
54135427,(2021 GP3),2025-05-03,False,0.0400456158,0.0895447192,20.9747416619,66218775.420576185,0.059882162803309665,-1.2227025216221055,1.3216966204919753,7.820981145111249,-8.845695468993615,1.2360679761701452,54135427_2025-05-03
54142841,(2021 JO),2025-05-03,False,0.1254743564,0.2805691903,36.9167559605,69017178.90762982,0.18762792590273342,-0.7267025220001981,1.5672235306444906,7.838957203435781,-6.884617708147394,1.2360679761685012,54142841_2025-05-03
54161068,(2021 MD),2025-05-03,False,0.0523064176,0.1169607054,9.6837067643,39538620.46061513,0.07821633780383083,-1.1067025216156687,0.9860416299507019,7.5970215123020255,-8.945045817247628,1.236067974886378,54161068_2025-05-03
54317869,(2022 UX3),2025-05-03,False,0.0689532874,0.154184238,22.1856848317,21693283.245331474,0.10310921430873188,-0.9867025220292774,1.3460728391414327,7.336325286796176,-7.604287174601143,1.2360679771794785,54317869_2025-05-03
54335008,(2022 YH),2025-05-03,False,0.0291443905,0.0651688382,17.3858330781,71678728.67747004,0.043581028773218705,-1.360702521022142,1.2401955056374472,7.855390293902174,-9.457106845693705,1.2360679691137544,54335008_2025-05-03
54352572,(2023 FC6),2025-05-03,True,0.1997813652,0.4467247133,11.458304295,9694857.02129143,0.29874282098763916,-0.5247025221927084,1.0591203515082874,6.986541408533647,-6.442408272095197,1.2360679772569358,54352572_2025-05-03
54439998,(2024 JM2),2025-05-03,False,0.0466181437,0.1042413384,11.2602720548,2902752.234998361,0.06971038439867856,-1.1567025218368128,1.0515488834562263,6.4628099681206415,-7.829819766718627,1.2360679770351557,54439998_2025-05-03
54529110,(2025 JD1),2025-05-03,False,0.02658,0.0594346868,6.6732493827,8952297.954294132,0.03974637059083508,-1.4007025213698634,0.8243373549646899,6.951934528139642,-9.505367382319852,1.236067971271377,54529110_2025-05-03
54527741,(2025 HR5),2025-05-03,False,0.0226232491,0.0505871228,10.0431992633,14055242.760975225,0.03382964794905039,-1.470702520425156,1.0018720794541056,7.14783835110614,-9.556201753473395,1.2360679694055619,54527741_2025-05-03
54529316,(2025 JT1),2025-05-03,False,0.0504144434,0.1127301225,12.4978620062,15204593.322725805,0.07538717649740781,-1.1227025215919573,1.0968357251454957,7.181974808560515,-8.356410923045395,1.2360679752420554,54529316_2025-05-03
54529548,(2025 JV1),2025-05-03,False,0.0155079709,0.0346768771,10.6183562084,3066057.189354555,0.02318982537600653,-1.634702519800673,1.026057290301721,6.4865802512324695,-9.338573230031047,1.2360679678856765,54529548_2025-05-03
54529727,(2025 JG2),2025-05-03,False,0.0201629919,0.0450858206,10.6493160265,3825112.189079946,0.030150705390797297,-1.5207025214284506,1.027321715247774,6.5826441773677615,-9.090108311157564,1.2360679754274564,54529727_2025-05-03
2524471,524471 (2002 JW15),2025-05-20,False,0.2251930467,0.5035469604,8.0696755439,17390907.430732466,0.3367421478950924,-0.472702522174124,0.9068560734726103,7.240322243410308,-6.84471766298746,1.2360679765890532,2524471_2025-05-20
3427460,(2008 ST),2025-05-20,False,0.0101054342,0.0225964377,2.5334067007,5184852.797021148,0.015111148676779979,-1.8207025185562704,0.40370491491292204,6.7147364308602695,-11.369434156703235,1.236067954051218,3427460_2025-05-20
3653694,(2013 VO13),2025-05-20,False,0.0756057762,0.1690596552,16.039266019,14107085.42411054,0.11305700533580555,-0.9467025219709718,1.2051844904351685,7.149437296179952,-7.579175881222531,1.2360679775203895,3653694_2025-05-20
3720359,(2015 KU121),2025-05-20,False,0.0699125232,0.1563291544,11.167832478,64668591.922033355,0.10454360637469125,-0.9807025219822789,1.0479688907391116,7.8106934048291565,-8.65686318929777,1.2360679763935798,3720359_2025-05-20
3791307,(2017 UM52),2025-05-20,False,0.0033003118,0.0073797216,16.4263602574,70750673.12856331,0.004935117250602551,-2.306702515919736,1.2155413433986744,7.849730576134561,-12.33875543709642,1.2360679607281964,3791307_2025-05-20
3837644,(2019 AY3),2025-05-20,False,0.0457672667,0.1023387195,21.8417497375,17030484.36425759,0.06843802648449902,-1.164702521863534,1.3392874266584267,7.231226999914034,-8.046759712187782,1.236067975114476,3837644_2025-05-20
3841669,(2019 HF4),2025-05-20,False,0.0080270317,0.0179489885,12.3426289375,30370434.723448087,0.012003212056463696,-1.9207025176897927,1.0914076727840705,7.482451008468921,-11.061743215970157,1.23606795727407,3841669_2025-05-20
3972422,(2020 AW),2025-05-20,False,0.004770402,0.0106669431,11.0069172219,55151931.50026833,0.0071334147992477065,-2.146702515469911,1.0416657003573397,7.741560726662328,-12.098336872357383,1.236067940687851,3972422_2025-05-20
54016805,(2020 HS7),2025-05-20,False,0.0040230458,0.0089958039,11.5047275884,22119927.095503535,0.006015856638710618,-2.2207025145587456,1.0608763398050192,7.344783691255052,-11.885138555321252,1.2360679504054382,54016805_2025-05-20
54017665,(2020 MR3),2025-05-20,False,0.0766575574,0.1714115092,21.0701439102,25507255.73374038,0.11462978498418128,-0.9407025218363817,1.323667501874628,7.406663736390908,-7.5814362981507974,1.2360679741198382,54017665_2025-05-20
54350417,(2023 EZ2),2025-05-20,False,0.0206326484,0.0461360043,1.1154524861,54524685.627982095,0.03085300561214074,-1.5107025204278126,0.04745107581158065,7.736593170253925,-12.173798579914202,1.2360679677163113,54350417_2025-05-20
54527744,(2025 HD6),2025-05-20,False,0.0243531406,0.0544552779,5.8877342915,8758069.025838759,0.03641643913277042,-1.4387025213955895,0.7699482024341078,6.942408363717805,-9.718619523036358,1.2360679745918768,54527744_2025-05-20
54529112,(2025 JE1),2025-05-20,False,0.0184737464,0.0413085527,1.3561466847,4349662.818678574,0.02762469414728126,-1.5587025200924771,0.1323066666356667,6.638455592204538,-11.049949819210637,1.2360679681297997,54529112_2025-05-20
54534097,(2025 KK13),2025-05-20,False,0.0586887658,0.1312320699,5.9529499874,22156609.30105603,0.08776017442901039,-1.0567025217493118,0.7747322339302156,7.345503299625395,-8.9661463970129,1.2360679763416187,54534097_2025-05-20
3734098,(2015 VQ65),2025-06-09,False,0.0319561887,0.0714562102,7.1462419314,66793064.91846432,0.04778564781331383,-1.320702521128086,0.8540777148802607,7.824731372295946,-10.078683505919683,1.2360679725361992,3734098_2025-06-09
3753474,(2016 KC),2025-06-09,False,0.0699125232,0.1563291544,19.713438091,68669808.44978967,0.10454360637469125,-0.9807025219822789,1.2947623733297084,7.836765835958129,-8.18934865524555,1.2360679763935798,3753474_2025-06-09
3753797,(2016 LC9),2025-06-09,False,0.0105816886,0.023661375,17.0631097025,71193948.34241517,0.015823315142466984,-1.8007025195318218,1.2320581829632313,7.852443079125704,-10.790434271794707,1.2360679633298983,3753797_2025-06-09
3781003,(2017 QF17),2025-06-09,False,0.3051792326,0.6824015094,12.8460919296,63279226.68725265,0.45634939351748205,-0.3407025222101094,1.1087710256041738,7.801261163164856,-6.605826678586837,1.2360679770461982,3781003_2025-06-09
3831735,(2018 TF5),2025-06-09,False,0.022108281,0.0494356193,16.5580685465,66882339.182722114,0.033059591087813284,-1.480702521181225,1.219009676139998,7.825311453970178,-9.829399665233858,1.2360679772612442,3831735_2025-06-09
54117599,(2021 CZ7),2025-06-09,False,0.0055533491,0.0124176661,10.6116260154,46608660.69113591,0.008304193811595171,-2.0807025181477727,1.0257819357819558,7.6684666235760925,-11.859010306455499,1.236067956972704,54117599_2025-06-09
54445843,(2024 LB1),2025-06-09,False,0.0508809225,0.1137732014,14.7105678055,46221179.54375861,0.07608472542508313,-1.1187025217576239,1.1676294361591901,7.664841024284783,-8.685689717239274,1.2360679737359948,54445843_2025-06-09
54507933,(2024 YF1),2025-06-09,False,0.0520660914,0.1164233197,9.918450583,28117654.70067446,0.07785696632024408,-1.1087025219203823,0.996443833871306,7.448979093266952,-8.782198991285487,1.2360679752579469,54507933_2025-06-09
54528734,(2025 HP23),2025-06-09,False,0.0848310762,0.189688053,11.0051246828,14200239.823282309,0.12685204640947909,-0.8967025218943241,1.041594967269986,7.152295679104791,-7.759213310247791,1.2360679761881086,54528734_2025-06-09
54534646,(2025 LS),2025-06-09,False,0.0523064176,0.1169607054,11.36576016,12142002.570335528,0.07821633780383083,-1.1067025216156687,1.0555984873374196,7.08429032047256,-8.293200910644726,1.236067974886378,54534646_2025-06-09
54537476,(2025 MZ88),2025-06-09,False,0.0248058993,0.0554676771,5.1310227301,14035772.942269824,0.03709347129276951,-1.4307025213174556,0.7102039385646748,7.147236333986451,-10.01893602080947,1.236067973411196,54537476_2025-06-09
3348144,(2006 TL),2025-05-04,False,0.04411182,0.0986370281,11.2761095741,46661265.675097175,0.06596255626400589,-1.1807025217166007,1.0521592874229777,7.668956514746109,-9.106745505049956,1.2360679739895835,3348144_2025-05-04
3460325,(2009 KY1),2025-05-04,False,0.0453476699,0.1014004725,4.9598349901,18701690.998772357,0.06781058291029526,-1.1687025217037208,0.695467228095506,7.271880877030245,-9.387053985950395,1.2360679743854537,3460325_2025-05-04
3883096,(2019 UU7),2025-05-04,False,0.0165407416,0.0369862226,16.3779389932,68116244.8541626,0.024734177786752486,-1.6067025201160705,1.2142592490633817,7.833250697950752,-10.2248397601722,1.2360679690681586,3883096_2025-05-04
3942366,(2019 YO),2025-05-04,False,0.0133215567,0.0297879063,4.1387060039,32565747.068536315,0.019920373559492735,-1.7007025194899397,0.6168645770711284,7.512761045477134,-11.381139449804696,1.2360679646691142,3942366_2025-05-04
54017159,(2020 JN3),2025-05-04,False,0.0088014652,0.0196806745,16.9334462612,56357283.18690535,0.013161260263526339,-1.8807025193303488,1.2287453538533852,7.75095004892677,-10.935566899211047,1.2360679647285546,54017159_2025-05-04
54017292,(2020 KR6),2025-05-04,False,0.2609486033,0.5834988155,12.1419822142,72351619.98648876,0.3902091758684429,-0.4087025221644505,1.0842895923783875,7.859448259619761,-6.916976641356337,1.2360679765952716,54017292_2025-05-04
54051050,(2020 PY2),2025-05-04,False,0.0133215567,0.0297879063,31.4063196521,72045099.0820657,0.019920373559492735,-1.7007025194899397,1.497017046605798,7.857604442970857,-9.965677908229079,1.2360679646691142,54051050_2025-05-04
54054611,(2020 SM4),2025-05-04,False,0.0076657557,0.0171411509,19.8313884331,61713317.61021329,0.011462978461823746,-1.9407025198130188,1.297353121051927,7.79037889402547,-11.017780211360673,1.2360679686665732,54054611_2025-05-04
54203700,(2021 TR3),2025-05-04,False,0.021804944,0.0487573371,14.2400035334,52502683.92622735,0.03260599645854459,-1.4867025216254293,1.1535100970662422,7.720181505016564,-9.873268875760367,1.2360679750607568,54203700_2025-05-04
54291306,(2022 ON1),2025-05-04,False,0.0347180222,0.0776318577,6.1182245293,67642657.67109774,0.05191555218868273,-1.2847025215085845,0.7866254108784989,7.830220662633832,-10.111077405402588,1.236067974413393,54291306_2025-05-04
54386830,(2023 SJ4),2025-05-04,False,0.0229379698,0.0512908597,13.6972358297,22325532.08926455,0.034300265171200016,-1.4647025212000027,1.1366329332157836,7.348801818318824,-9.469643515487265,1.2360679704266242,54386830_2025-05-04
54527596,(2025 HN3),2025-05-04,False,0.0222103282,0.0496638037,13.9987578982,3041147.692900216,0.033212187218510235,-1.478702521297807,1.1460895026892686,6.483037512105338,-8.626966070620222,1.236067973835398,54527596_2025-05-04
54528922,(2025 JM),2025-05-04,False,0.0231502122,0.0517654482,11.2459954795,6552564.57786743,0.0346176416073959,-1.460702521334974,1.0509979046059672,6.816411309767173,-9.096523064560161,1.236067973337765,54528922_2025-05-04
54527378,(2025 HT1),2025-05-04,False,0.038775283,0.0867041687,12.8303958457,8638310.350903207,0.057982572197361526,-1.2367025218239038,1.1082400555171452,6.936428803006627,-8.430056257444047,1.2360679759937072,54527378_2025-05-04
3126185,(2002 JQ100),2025-04-24,False,0.2914439045,0.6516883822,26.9784968038,56162827.886953086,0.43581028742522393,-0.3607025222249072,1.431017747857813,7.749448967084344,-5.96952103804344,1.2360679774532501,3126185_2025-04-24
3557843,(2011 DV),2025-04-24,True,0.1847374636,0.4130855266,6.3979967425,20010962.95513483,0.27624694103999475,-0.5587025221878321,0.806044014636615,7.30126798798848,-7.365287525278746,1.2360679768280263,3557843_2025-04-24
3634388,(2013 GR38),2025-04-24,True,0.1077841687,0.2410127282,17.5500001746,14680317.5792133,0.16117492533007746,-0.7927025220494663,1.2442771251249907,7.166735450771336,-7.056288766669754,1.2360679771740284,3634388_2025-04-24
3636252,(2013 HJ19),2025-04-24,False,0.1332155667,0.2978790628,13.8879842497,74695030.6474879,0.199203735303751,-0.7007025220868855,1.1426392153044194,7.8732917097918005,-7.6901208454436185,1.236067976554223,3636252_2025-04-24
3702717,(2014 YE1),2025-04-24,False,0.0555334912,0.1241766613,28.3879284459,55154696.36810168,0.08304193836579762,-1.0807025215479624,1.4531337018849273,7.7415824980983095,-8.077422658972342,1.2360679743540635,3702717_2025-04-24
3840753,(2019 FY2),2025-04-24,False,0.0088014652,0.0196806745,5.3145499688,4885087.298573466,0.013161260263526339,-1.8807025193303488,0.7254664947674483,6.688872329149975,-10.880046897606125,1.2360679647285546,3840753_2025-04-24
3873162,(2019 SW9),2025-04-24,False,0.0334622374,0.0748238376,6.9425271417,69299819.21982883,0.050037715944577704,-1.3007025217578774,0.8415175862992743,7.840732101683478,-10.059804494358561,1.2360679766258906,3873162_2025-04-24
54016713,(2020 HX4),2025-04-24,False,0.0146067964,0.0326617897,8.9174585708,30196849.223948047,0.021842255199670136,-1.660702521020723,0.9502411003517075,7.479961630505528,-10.561586992864282,1.2360679701397908,54016713_2025-04-24
54017652,(2020 MK3),2025-04-24,False,0.0183888672,0.0411187571,12.9057804777,23140536.15381761,0.027497770159432146,-1.5607025208346468,1.1107842736572882,7.364373417102634,-9.824912432291999,1.2360679714078964,54017652_2025-04-24
54134556,(2021 GC1),2025-04-24,False,0.0059505208,0.013305769,14.5086369519,49388439.63232902,0.008898104022458673,-2.0507025165982387,1.1616266135382987,7.69362530537244,-11.522479628090558,1.236067954991974,54134556_2025-04-24
54282890,(2022 LA3),2025-04-24,False,0.0167708462,0.0375007522,8.9078440722,25779029.54089854,0.025078264444145883,-1.6007025206714252,0.9497726063040332,7.411266564182409,-10.313828913588619,1.236067973504712,54282890_2025-04-24
54338709,(2023 AR),2025-04-24,False,0.0263363131,0.0588897864,36.8110000407,36306755.469740346,0.039381973706538904,-1.4047025210113526,1.5659776160422008,7.5599874401949885,-8.642139771144645,1.236067974009361,54338709_2025-04-24
54372216,(2023 LO),2025-04-24,False,0.0081386988,0.0181986838,15.4192111669,52601051.28757608,0.01217019334294404,-1.9147025186856717,1.1880621561674618,7.720994424074474,-11.088977667796566,1.2360679665886154,54372216_2025-04-24
54397132,(2023 UP2),2025-04-24,False,0.0122054832,0.0272922901,14.6647219121,30662419.502038985,0.018251454416157532,-1.7387025195269714,1.166273831848305,7.486606421063895,-10.370166315948198,1.2360679646335677,54397132_2025-04-24
54435949,(2024 HZ),2025-04-24,False,0.0048590904,0.0108652564,11.4578601433,23163503.01721149,0.0072660348930333775,-2.138702514917468,1.0591035168732437,7.364804238388858,-11.662704749394775,1.2360679431675539,54435949_2025-04-24
54502168,(2024 WC15),2025-04-24,True,0.1756123185,0.3926810818,13.3697823871,26931126.37546722,0.26260166641890553,-0.5807025221244217,1.126124338540417,7.430254517853398,-6.92011340714583,1.2360679764978628,54502168_2025-04-24
54527148,(2025 HM),2025-04-24,False,0.079534394,0.1778443116,11.6163415335,5798018.278426395,0.11893165915538709,-0.9247025220867476,1.0650693722934639,6.763279580147507,-7.407248401820822,1.2360679767849017,54527148_2025-04-24
54527277,(2025 HX),2025-04-24,False,0.0082140053,0.0183670741,12.638367862,1358625.340860565,0.012282802774729094,-1.9107025180376924,1.1016909921226878,6.13309971072083,-9.661825280588532,1.236067948043959,54527277_2025-04-24
